Name	Description
Cc72_00039237-RA	F-box kelch-repeat protein SKIP11-like
Cc72_00039241-RA	F-box domain-containing protein
Cc72_00039242-RA	Auxin-induced protein 6B-like
Cc72_00039249-RA	F-box kelch-repeat protein SKIP11-like
Cc72_00039247-RA	F-box kelch-repeat protein
Cc72_00039254-RA	F-box kelch-repeat protein SKIP11-like
Cc72_00039257-RA	Auxin-induced protein 6B-like
Cc72_00039259-RA	F-box kelch-repeat protein SKIP11-like
Cc72_00039258-RA	Auxin-induced protein 6B-like
Cc72_00039262-RA	Auxin-induced protein 6B-like
Cc72_00039264-RA	synthase
Cc72_00039265-RA	synthase
Cc72_00039263-RA	Auxin-induced
Cc72_00039267-RA	F-box domain-containing protein
Cc72_00039268-RA	Probably involved in the RNA silencing pathway and required for the generation of small interfering RNAs (siRNAs)
Cc72_00039243-RA	F-box family
Cc72_00039269-RA	CAAX protease self-immunity
Cc72_00039256-RA	F-box kelch-repeat protein SKIP11-like
Cc72_00039245-RA	F-box kelch-repeat protein SKIP11-like
Cc72_00039253-RA	F-box family
Cc72_00039246-RA	gag-polypeptide of LTR copia-type
Cc72_00039255-RA	DNA recombination
Cc72_00039250-RA	F-box kelch-repeat protein
Cc72_00039252-RA	F-box kelch-repeat protein SKIP11-like
Cc72_00039248-RA	F-box kelch-repeat protein SKIP11-like
Cc72_00039260-RA	F-box kelch-repeat protein SKIP11-like
Cc72_00039261-RA	Auxin-induced protein 15A-like
Cc72_00039251-RA	F-box family
Cc72_00039270-RA	Predicted ATPase of the ABC class
Cc72_00039271-RA	Belongs to the peptidase M10A family
Cc72_00039272-RA	Putative S-adenosyl-L-methionine-dependent methyltransferase
Cc72_00039275-RA	Belongs to the disease resistance NB-LRR family
Cc72_00039273-RA	phytochrome kinase substrate
Cc72_00039277-RA	GATA transcription factor
Cc72_00039279-RA	Encoded by
Cc72_00039280-RA	-
Cc72_00039282-RA	GATA transcription factor
Cc72_00039283-RA	RNA polymerase II transcription factor B subunit 1-1
Cc72_00039284-RA	"transcription, DNA-templated"
Cc72_00039289-RA	Beta-galactosidase
Cc72_00039288-RA	Protein of unknown function (DUF616)
Cc72_00039285-RA	Belongs to the sterol desaturase family
Cc72_00039286-RA	complex subunit 6
Cc72_00039287-RA	Domain of unknown function (DUF383)
Cc72_00039290-RA	Protein of unknown function (DUF616)
Cc72_00039291-RA	Mads box protein
Cc72_00039293-RA	Protein of unknown function (DUF616)
Cc72_00039292-RA	Mads box protein
Cc72_00039296-RA	"transposition, RNA-mediated"
Cc72_00039295-RA	SBP domain
Cc72_00039298-RA	F-box domain-containing protein
Cc72_00039297-RA	F-box domain-containing protein
Cc72_00039300-RA	Belongs to the heat shock protein 70 family
Cc72_00039299-RA	F-box domain-containing protein
Cc72_00039304-RA	Retrotransposon gag protein
Cc72_00039305-RA	Plant family of unknown function (DUF810)
Cc72_00039306-RA	Transcription factor
Cc72_00039307-RA	F-box domain-containing protein
Cc72_00039308-RA	Ribonuclease H protein
Cc72_00039309-RA	-
Cc72_00039310-RA	Carbohydrate-binding protein of the ER
Cc72_00039312-RA	F-box domain-containing protein
Cc72_00039314-RA	Adenine phosphoribosyltransferase
Cc72_00039315-RA	ADP binding
Cc72_00039319-RA	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)
Cc72_00039322-RA	No apical meristem (NAM) protein
Cc72_00039321-RA	ADP binding
Cc72_00039328-RA	60S ribosomal protein
Cc72_00039324-RA	-
Cc72_00039329-RA	Zinc finger BED domain-containing protein
Cc72_00039325-RA	-
Cc72_00039330-RA	Protein of unknown function (DUF1666)
Cc72_00039331-RA	Protein of unknown function (DUF1666)
Cc72_00039334-RA	Zinc-finger homeodomain protein
Cc72_00039335-RA	Ribonuclease H protein
Cc72_00039339-RA	Aminotransferase class-V
Cc72_00039338-RA	Belongs to the disease resistance NB-LRR family
Cc72_00039340-RA	late blight resistance protein
Cc72_00039341-RA	late blight resistance protein
Cc72_00039345-RA	Belongs to the disease resistance NB-LRR family
Cc72_00039337-RA	ADP binding
Cc72_00039344-RA	Glutaredoxin
Cc72_00039346-RA	late blight resistance protein homolog
Cc72_00039347-RA	Putative S-adenosyl-L-methionine-dependent methyltransferase
Cc72_00039349-RA	DNA RNA polymerases superfamily protein
Cc72_00039348-RA	GDSL esterase lipase
Cc72_00039352-RA	Belongs to the disease resistance NB-LRR family
Cc72_00039351-RA	Retinal pigment epithelial membrane protein
Cc72_00039354-RA	Belongs to the disease resistance NB-LRR family
Cc72_00039357-RA	GDA1/CD39 (nucleoside phosphatase) family
Cc72_00039355-RA	Protein of unknown function (DUF3675)
Cc72_00039356-RA	DNA RNA polymerases superfamily protein
Cc72_00039360-RA	isoform X1
Cc72_00039359-RA	-
Cc72_00039362-RA	Myb-like DNA-binding domain
Cc72_00039365-RA	Belongs to the mitochondrial carrier (TC 2.A.29) family
Cc72_00039363-RA	Myb-like DNA-binding domain
Cc72_00039364-RA	Belongs to the mitochondrial carrier (TC 2.A.29) family
Cc72_00039361-RA	methyltransferase activity
Cc72_00039368-RA	No apical meristem (NAM) protein
Cc72_00039366-RA	Pentatricopeptide repeat-containing protein
Cc72_00039367-RA	Belongs to the cullin family
Cc72_00039369-RA	Oxygen evolving enhancer protein 3 (PsbQ)
Cc72_00039371-RA	Belongs to the endosulfine family
Cc72_00039373-RA	Ring finger
Cc72_00039374-RA	Mads box
Cc72_00039370-RA	Domain of unknown function (DUF588)
Cc72_00039372-RA	KH domain-containing protein
Cc72_00039377-RA	Mads box
Cc72_00039376-RA	Ribonuclease H protein
Cc72_00039379-RA	Ring finger
Cc72_00039383-RA	Wound-induced protein WI12
Cc72_00039389-RA	"transposition, RNA-mediated"
Cc72_00039388-RA	Ribonuclease H protein
Cc72_00039390-RA	Rare lipoprotein A (RlpA)-like double-psi beta-barrel
Cc72_00039392-RA	mTERF
Cc72_00039391-RA	mTERF
Cc72_00039394-RA	ATP-dependent RNA helicase
Cc72_00039396-RA	A Receptor for Ubiquitination Targets
Cc72_00039393-RA	mTERF
Cc72_00039397-RA	Myb-like DNA-binding domain
Cc72_00039399-RA	Cyclic dof factor 1-like
Cc72_00039403-RA	Protein of unknown function (DUF679)
Cc72_00039400-RA	"MYB-CC type transfactor, LHEQLE motif"
Cc72_00039402-RA	50S ribosomal protein L18
Cc72_00039401-RA	RING-like zinc finger
Cc72_00039405-RA	Membrane protein of ER body-like protein
Cc72_00039407-RA	Cytokinin-activating enzyme working in the direct activation pathway. Phosphoribohydrolase that converts inactive cytokinin nucleotides to the biologically active free-base forms
Cc72_00039410-RA	Intracellular ribonuclease
Cc72_00039408-RA	Domain of unknown function (DUF4283)
Cc72_00039409-RA	-
Cc72_00039413-RA	Galectin
Cc72_00039414-RA	Aldo/keto reductase family
Cc72_00039412-RA	VID27 cytoplasmic protein
Cc72_00039418-RA	Pentatricopeptide repeat-containing protein
Cc72_00039416-RA	Belongs to the RNase T2 family
Cc72_00039419-RA	3-ketoacyl-CoA synthase
Cc72_00039420-RA	Ribosomal L32p protein family
Cc72_00039422-RA	GCK
Cc72_00039421-RA	Phosphate transporter PHO1 homolog 10
Cc72_00039426-RA	"Ribulose-1,5 bisphosphate carboxylase oxygenase large subunit N-methyltransferase, chloroplastic"
Cc72_00039424-RA	SOSS complex subunit B homolog
Cc72_00039427-RA	GDP-fucose protein O-fucosyltransferase
Cc72_00039425-RA	Belongs to the UDP-glycosyltransferase family
Cc72_00039423-RA	"Ribulose-1,5 bisphosphate carboxylase oxygenase large subunit N-methyltransferase, chloroplastic"
Cc72_00039431-RA	Transmembrane emp24 domain-containing protein
Cc72_00039434-RA	Pentatricopeptide repeat-containing protein
Cc72_00039432-RA	-
Cc72_00039433-RA	late blight resistance protein
Cc72_00039437-RA	Belongs to the sulfotransferase 1 family
Cc72_00039435-RA	Prefoldin subunit
Cc72_00039438-RA	Belongs to the sulfotransferase 1 family
Cc72_00039436-RA	Ydr279p protein family (RNase H2 complex component)
Cc72_00039439-RA	Belongs to the sulfotransferase 1 family
Cc72_00039442-RA	Belongs to the sulfotransferase 1 family
Cc72_00039444-RA	galactosyl transferase GMA12/MNN10 family
Cc72_00039443-RA	Domain of unknown function (DUF4283)
Cc72_00039446-RA	26S proteasome non-ATPase regulatory subunit 11 homolog
Cc72_00039445-RA	26S proteasome non-ATPase regulatory subunit 11 homolog
Cc72_00039448-RA	Sec7 domain
Cc72_00039449-RA	Vesicle transport V-snare
Cc72_00039452-RA	Belongs to the protein kinase superfamily
Cc72_00039447-RA	26S proteasome non-ATPase regulatory subunit 11 homolog
Cc72_00039450-RA	-
Cc72_00039451-RA	Belongs to the group II decarboxylase family
Cc72_00039456-RA	-
Cc72_00039455-RA	-
Cc72_00039453-RA	-
Cc72_00039460-RA	Protein of unknown function (DUF1336)
Cc72_00039459-RA	Belongs to the DHHC palmitoyltransferase family
Cc72_00039461-RA	WRKY transcription factor 4
Cc72_00039457-RA	peptide-N4-(N-acetyl-beta- glucosaminyl)asparagine amidase A-like
Cc72_00039458-RA	peptide-N4-(N-acetyl-beta- glucosaminyl)asparagine amidase A-like
Cc72_00039462-RA	late blight resistance protein
Cc72_00039467-RA	late blight resistance protein
Cc72_00039465-RA	late blight resistance protein
Cc72_00039473-RA	late blight resistance protein
Cc72_00039471-RA	late blight resistance protein
Cc72_00039476-RA	Septum formation topological specificity factor MinE
Cc72_00039469-RA	"WD domain, G-beta repeat"
Cc72_00039475-RA	"WD domain, G-beta repeat"
Cc72_00039468-RA	Exostosin family
Cc72_00039474-RA	Exostosin family
Cc72_00039477-RA	-
Cc72_00039479-RA	-
Cc72_00039480-RA	"Uncharacterised ACR, YagE family COG1723"
Cc72_00039483-RA	Protein of unknown function (DUF563)
Cc72_00039481-RA	"Protein of unknown function, DUF538"
Cc72_00039484-RA	Plant protein of unknown function (DUF863)
Cc72_00039486-RA	Hemimethylated DNA-binding protein YccV like
Cc72_00039488-RA	-
Cc72_00039487-RA	Protein GDAP2 homolog
Cc72_00039485-RA	Pentatricopeptide repeat-containing protein
Cc72_00039490-RA	Ankyrin repeats (many copies)
Cc72_00039491-RA	-
Cc72_00039493-RA	"Remorin, C-terminal region"
Cc72_00039494-RA	"Glycosyl hydrolase family 79, N-terminal domain"
Cc72_00039492-RA	Ubiquitin-protein ligase
Cc72_00039496-RA	"Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties"
Cc72_00039495-RA	SNAP25 homologous protein SNAP30
Cc72_00039497-RA	DNA binding domain
Cc72_00039498-RA	C2H2-type zinc finger
Cc72_00039503-RA	cytochrome P450
Cc72_00039501-RA	Belongs to the peptidase M16 family
Cc72_00039502-RA	MULE transposase domain
Cc72_00039500-RA	Ribonuclease H protein
Cc72_00039507-RA	Putative S-adenosyl-L-methionine-dependent methyltransferase
Cc72_00039506-RA	Cobalamin synthesis protein cobW C-terminal domain
Cc72_00039509-RA	Encoded by
Cc72_00039511-RA	Protein of unknown function (DUF1264)
Cc72_00039508-RA	ADP binding
Cc72_00039510-RA	Serine threonine-protein phosphatase 7 long form homolog
Cc72_00039514-RA	Belongs to the class I-like SAM-binding methyltransferase superfamily. Cation-independent O- methyltransferase family
Cc72_00039512-RA	methyltransferase involved in the maturation of rRNA and in the biogenesis of ribosomal subunits
Cc72_00039516-RA	Belongs to the class I-like SAM-binding methyltransferase superfamily. Cation-independent O- methyltransferase family
Cc72_00039517-RA	NAC domain-containing protein
Cc72_00039518-RA	Belongs to the class I-like SAM-binding methyltransferase superfamily. Cation-independent O- methyltransferase family
Cc72_00039522-RA	-
Cc72_00039523-RA	F-box only protein 15
Cc72_00039526-RA	Belongs to the class I-like SAM-binding methyltransferase superfamily. Cation-independent O- methyltransferase family
Cc72_00039528-RA	Belongs to the UDP-glycosyltransferase family
Cc72_00039525-RA	NAC domain-containing protein
Cc72_00039527-RA	NAC domain-containing protein
Cc72_00039530-RA	Belongs to the 14-3-3 family
Cc72_00039531-RA	Chromatin modification-related protein EAF7
Cc72_00039529-RA	NAC domain-containing protein
Cc72_00039534-RA	-
Cc72_00039533-RA	Glycosyltransferase family 28 N-terminal domain
Cc72_00039538-RA	Possibly involved in carbohydrate binding
Cc72_00039537-RA	Domain of unknown function (DUF4283)
Cc72_00039539-RA	Alpha/beta hydrolase family
Cc72_00039532-RA	Pentatricopeptide repeat-containing protein
Cc72_00039536-RA	Encoded by
Cc72_00039535-RA	Belongs to the DEAD box helicase family
Cc72_00039541-RA	prohibitin homologues
Cc72_00039542-RA	Sodium/hydrogen exchanger family
Cc72_00039543-RA	Ureide permease
Cc72_00039540-RA	Alpha/beta hydrolase family
Cc72_00039544-RA	"WD domain, G-beta repeat"
Cc72_00039545-RA	Vitamin B6 photo-protection and homoeostasis
Cc72_00039547-RA	Protein FAR1-RELATED SEQUENCE
Cc72_00039551-RA	Purple acid
Cc72_00039548-RA	Polygalacturonase-1 non-catalytic subunit
Cc72_00039552-RA	"WD domain, G-beta repeat"
Cc72_00039550-RA	Arginosuccinate synthase
Cc72_00039554-RA	Nuclear transport factor 2 (NTF2) domain
Cc72_00039553-RA	Pentatricopeptide repeat-containing protein
Cc72_00039555-RA	-
Cc72_00039558-RA	Domain of unknown function (DUF4283)
Cc72_00039557-RA	-
Cc72_00039562-RA	Nuclear transport factor 2 (NTF2) domain
Cc72_00039563-RA	Nuclear transport factor 2 (NTF2) domain
Cc72_00039564-RA	Nuclear transport factor 2 (NTF2) domain
Cc72_00039566-RA	-
Cc72_00039565-RA	Nuclear transport factor 2 (NTF2) domain
Cc72_00039568-RA	Putative nuclear localisation signal
Cc72_00039567-RA	magnesium transporter
Cc72_00039570-RA	Pre-mRNA-processing-splicing factor 8
Cc72_00039571-RA	Nuclear transport factor 2 (NTF2) domain
Cc72_00039569-RA	Nuclear transport factor 2 (NTF2) domain
Cc72_00039573-RA	Nuclear transport factor 2 (NTF2) domain
Cc72_00039575-RA	Nuclear transport factor 2 (NTF2) domain
Cc72_00039577-RA	Belongs to the AAA ATPase family
Cc72_00039578-RA	methylesterase 11
Cc72_00039580-RA	isoform X1
Cc72_00039576-RA	Asparagine synthetase domain-containing protein 1 isoform X1
Cc72_00039581-RA	gag-polypeptide of LTR copia-type
Cc72_00039585-RA	Encoded by
Cc72_00039587-RA	repeat-containing protein
Cc72_00039588-RA	Component of the coenzyme Q biosynthetic pathway. May play a role in organizing a multi-subunit COQ enzyme complex required for coenzyme Q biosynthesis. Required for steady-state levels of other COQ polypeptides
Cc72_00039589-RA	SPIRAL1-like
Cc72_00039595-RA	RimP N-terminal domain
Cc72_00039594-RA	"Serine/Threonine protein kinases, catalytic domain"
Cc72_00039590-RA	ADP binding
Cc72_00039591-RA	ADP binding
Cc72_00039598-RA	"7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)"
Cc72_00039600-RA	"Alpha-1,4-glucan-protein synthase UDP-forming"
Cc72_00039602-RA	YABBY protein
Cc72_00039596-RA	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase
Cc72_00039599-RA	Cytochrome b5
Cc72_00039601-RA	-
Cc72_00039603-RA	SBP domain
Cc72_00039597-RA	pfkB family carbohydrate kinase
Cc72_00039605-RA	K-box region
Cc72_00039606-RA	Floral homeotic protein APETALA 1-like
Cc72_00039607-RA	Anaphase-promoting complex subunit 11 RING-H2 finger
Cc72_00039604-RA	-
Cc72_00039614-RA	DnaJ molecular chaperone homology domain
Cc72_00039608-RA	Universal stress protein family
Cc72_00039609-RA	Nop14-like family
Cc72_00039610-RA	Nop14-like family
Cc72_00039613-RA	Domain of unknown function (DUF4283)
Cc72_00039616-RA	helix loop helix domain
Cc72_00039615-RA	Encoded by
Cc72_00039622-RA	Homeobox protein
Cc72_00039621-RA	Plant transposase (Ptta/En/Spm family)
Cc72_00039629-RA	"electron donor, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory and or the photosynthetic chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient. Cyanobacterial NDH-1 also plays a role in inorganic carbon- concentration"
Cc72_00039624-RA	DnaJ molecular chaperone homology domain
Cc72_00039625-RA	structural molecule activity
Cc72_00039628-RA	RNase H family protein
Cc72_00039626-RA	-
Cc72_00039632-RA	BEST Arabidopsis thaliana protein match is Mitovirus RNA-dependent RNA polymerase (TAIR
Cc72_00039636-RA	protein FAR1-RELATED SEQUENCE
Cc72_00039638-RA	Cytochrome P450
Cc72_00039642-RA	Belongs to the SNF7 family
Cc72_00039644-RA	DnaJ molecular chaperone homology domain
Cc72_00039643-RA	cytochrome P450
Cc72_00039645-RA	ACT domain
Cc72_00039637-RA	DnaJ molecular chaperone homology domain
Cc72_00039639-RA	DnaJ molecular chaperone homology domain
Cc72_00039646-RA	Pentacotripeptide-repeat region of PRORP
Cc72_00039647-RA	Belongs to the sulfotransferase 1 family
Cc72_00039649-RA	Belongs to the sulfotransferase 1 family
Cc72_00039648-RA	Belongs to the sulfotransferase 1 family
Cc72_00039651-RA	Reverse transcriptase-like
Cc72_00039652-RA	Belongs to the sulfotransferase 1 family
Cc72_00039654-RA	Belongs to the sulfotransferase 1 family
Cc72_00039653-RA	Belongs to the sulfotransferase 1 family
Cc72_00039657-RA	Belongs to the sulfotransferase 1 family
Cc72_00039655-RA	Retroviral aspartyl protease
Cc72_00039659-RA	Belongs to the sulfotransferase 1 family
Cc72_00039660-RA	Belongs to the sulfotransferase 1 family
Cc72_00039661-RA	Plant mobile domain
Cc72_00039662-RA	Sulfotransferase family
Cc72_00039664-RA	Plant transposase (Ptta/En/Spm family)
Cc72_00039666-RA	Belongs to the sulfotransferase 1 family
Cc72_00039665-RA	Belongs to the sulfotransferase 1 family
Cc72_00039663-RA	RNase H family protein
Cc72_00039670-RA	Sulfotransferase family
Cc72_00039669-RA	Belongs to the sulfotransferase 1 family
Cc72_00039671-RA	Ribonuclease H protein
